,Unnamed: 0,bookID,title,authors,average_rating,isbn,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
9619,9629,38457,Just Above My Head,James Baldwin,4.38,385334567,eng,584,1485,159,13-06-2000 00:00,Delta
9620,9630,38458,Nobody Knows My Name,James Baldwin,4.35,679744738,eng,242,2218,146,01-12-1992 00:00,Vintage
9621,9631,38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,375701893,eng,496,2162,144,17-02-1998 00:00,Vintage
9622,9632,38463,If Beale Street Could Talk,James Baldwin,4.23,307275930,eng,197,19731,2158,10-10-2006 00:00,Vintage
9623,9633,38465,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,3.96,60916494,eng,311,1450,105,28-02-1990 00:00,HarperCollins
9624,9634,38466,Wrapped in Rainbows: The Life of Zora Neale Hurston,Valerie Boyd,4.32,743253299,eng,528,893,97,03-02-2004 00:00,Scribner
9625,9635,38469,Going to Meet the Man,James Baldwin,4.35,679761799,eng,249,4022,309,25-04-1995 00:00,Vintage Books a division of Random House
9626,9636,38471,The Amen Corner,James Baldwin,3.9,375701885,eng,112,467,32,17-02-1998 00:00,Vintage
9627,9637,38473,Blues for Mister Charlie,James Baldwin,4.13,679761780,eng,144,1202,80,25-04-1995 00:00,Vintage
9628,9638,38476,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston/Carla Kaplan/John Edgar Wideman,3.97,60934549,eng,320,317,47,01-10-2002 00:00,Amistad
9629,9639,38496,Factotum,Charles Bukowski,3.97,006113127X,en-US,208,414,56,15-08-2006 00:00,Ecco
9630,9640,38500,Women,Charles Bukowski,3.86,61177598,eng,291,52415,2081,29-07-2014 00:00,Ecco
9631,9641,38501,Ham on Rye,Charles Bukowski,4.14,006117758X,eng,288,65829,2318,29-07-2014 00:00,Ecco
9632,9642,38503,Tales of Ordinary Madness,Charles Bukowski,3.92,872861554,eng,238,16544,431,01-01-2001 00:00,City Lights Publishers
9633,9643,38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.24,876856830,eng,320,12358,533,05-06-1986 00:00,Black Sparrow Press
9634,9644,38510,Tiempo De Matar,John Grisham,4.07,8408041258,spa,0,3,0,01-07-2003 00:00,Planeta Publishing
9635,9645,38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,3.92,553292781,eng,346,1425,73,24-04-1993 00:00,Sweet Valley
9636,9646,38513,The Wedding (Sweet Valley High  #98),Francine Pascal/Kate William,3.52,553298550,eng,217,314,11,28-04-1994 00:00,Bantam Books
9637,9647,38514,Alone in the Crowd (Sweet Valley High  #28),Francine Pascal/Kate William,3.44,553280872,eng,136,695,27,01-04-1986 00:00,Bantam Books
9638,9648,38515,Taking Sides (Sweet Valley High  #31),Francine Pascal/Kate William,3.38,553258869,en-GB,134,813,23,01-09-1986 00:00,Bantam Books
9639,9649,38517,The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2),Francine Pascal/Kate William,3.94,553297945,eng,345,805,31,01-05-1992 00:00,Bantam Books
9640,9650,38522,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,4.06,312349297,eng,373,7959,200,03-10-2006 00:00,St. Martin's Press
9641,9651,38524,Spunk & Bite: A Writer's Guide to Punchier  More Engaging Language & Style,Arthur Plotnik,3.9,375721150,eng,263,690,87,15-11-2005 00:00,Random House Reference Publishing
9642,9652,38528,Cookies: Bite-Size Life Lessons,Amy Krouse Rosenthal/Jane Dyer,4.18,006058081X,eng,40,1162,185,02-05-2006 00:00,HarperCollins
9643,9653,38529,Bite Me If You Can (Argeneau #6),Lynsay Sands,4.27,60774126,eng,384,17950,465,30-01-2007 00:00,Avon
9644,9654,38530,Aftershock  (Sweet Valley High Super Edition  #12),Francine Pascal/Kate William,3.7,553492365,eng,227,286,7,10-11-1998 00:00,Bantam
9645,9655,38531,Sweet 18 (SVH Senior Year  #48),Francine Pascal/Kate William,3.47,553493973,en-US,179,116,3,14-01-2003 00:00,Bantam
9646,9656,38532,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,3.44,553275607,eng,136,1054,25,01-10-1986 00:00,Bantam Books
9647,9657,38533,Double Love (Sweet Valley High  #1),Francine Pascal/Kate William,3.54,553275674,eng,182,108,17,01-09-1984 00:00,Bantam Books
9648,9658,38536,Happily Ever After (Sweet Valley High  #134),Francine Pascal/Kate William,3.58,553570684,eng,199,251,5,11-08-1997 00:00,Bantam
9649,9659,38538,Forbidden Love (Sweet Valley High #34),Francine Pascal/Kate William,3.32,553275216,eng,138,5,0,01-01-1987 00:00,Bantam Books
9650,9660,38539,Control Freak (SVH Senior Year  #35),Francine Pascal,3.33,553493841,eng,192,120,1,13-11-2001 00:00,Bantam
9651,9661,38547,Mosquito Bite,Alexandra Siy/Dennis Kunkel,3.51,157091592X,eng,32,72,19,01-02-2006 00:00,Charlesbridge
9652,9662,38548,Love Bites (Argeneau #2),Lynsay Sands,4.13,505525534,eng,373,18631,564,06-01-2004 00:00,Love Spell
9653,9663,38549,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,4.0,786868694,eng,254,6587,71,13-11-2002 00:00,Hachette Books
9654,9664,38551,The Pursuit of History,John Tosh/Sean Lang,3.46,1405823518,en-US,357,374,17,01-02-2006 00:00,Longman Publishing Group
9655,9665,38560,Vegas Bites: A Werewolf Romance Anthology,L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar,4.12,1600430015,en-US,346,195,6,15-11-2006 00:00,Parker Publishing Llc
9656,9666,38562,A Bite to Remember (Argeneau #5),Lynsay Sands,4.24,006077407X,eng,362,17710,393,27-06-2006 00:00,Avon
9657,9667,38564,Boys that Bite (Blood Coven Vampire  #1),Mari Mancusi,3.68,425209423,en-US,272,10669,498,04-04-2006 00:00,Berkley
9658,9668,38568,A Quick Bite (Argeneau #1),Lynsay Sands,3.91,60773758,eng,360,35275,1370,31-03-2020 00:00,Avon
9659,9669,38570,Bite Club (Bite Club  #1),Howard Chaykin/David Tischman/David Hahn,3.07,1845760654,en-US,144,148,12,20-04-2005 00:00,Vertigo (DC Comics)
9660,9670,38572,Last Bite,Nancy Verde Barr,3.42,1565124952,eng,308,372,66,09-06-2006 00:00,Algonquin Books
9661,9671,38583,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,Nikki Stafford,4.13,1550225405,en-US,450,338,8,01-09-2002 00:00,ECW Press
9662,9672,38585,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence,3.6,307337936,eng,256,20,3,10-04-2007 00:00,Clarkson Potter
9663,9673,38592,Plants Bite Back! (DK Readers),Richard Platt,3.88,789447541,eng,48,21,5,25-10-1999 00:00,DK Publishing (Dorling Kindersley)
9664,9674,38593,Last Wish (Sweet Valley High),Francine Pascal,3.91,553507354,eng,231,2,0,01-05-1999 00:00,Bantam Books
9665,9675,38597,Starting Over (Sweet Valley High  #33),Francine Pascal/Kate William,3.35,553274910,eng,153,3,0,01-12-1986 00:00,Bantam Books
9666,9676,38601,Dear Sister (Sweet Valley High  #7),Francine Pascal/Kate William,3.53,553276727,eng,160,2071,81,01-11-1984 00:00,Bantam Books
9667,9677,38609,Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams,John Mason,3.22,1562920588,eng,160,9,2,01-12-1994 00:00,Honor Books
9668,9678,38619,Magic Bites (Kate Daniels  #1),Ilona Andrews,4.07,441014895,eng,261,86675,5395,27-03-2007 00:00,Ace
9669,9679,38633,The Secret Garden,Frances Hodgson Burnett/Graham Rust,4.13,590240773,eng,298,254,24,01-06-1999 00:00,Scholastic
9670,9680,38638,The Secret Garden,Frances Hodgson Burnett/Scott McKowen,4.13,1402714599,eng,248,575,61,01-10-2004 00:00,Sterling
9671,9681,38640,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros,4.25,486276805,eng,48,4,0,16-07-2014 00:00,Dover Publications
9672,9682,38643,A Little Princess,Frances Hodgson Burnett/Scott McKowen,4.2,1402714548,en-GB,208,500,54,01-10-2004 00:00,Sterling
9673,9683,38647,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.16,1402712758,eng,160,3784,84,01-03-2005 00:00,Sterling
9674,9684,38648,The Little Princesses,Marion Crawford/Jennie Bond,4.03,312312156,eng,230,416,65,10-04-2003 00:00,St. Martin's Press
9675,9685,38650,Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books,William   Anderson/Leslie A.  Kelly,4.24,60973463,eng,120,91,7,01-12-1995 00:00,Harper Perennial
9676,9686,38656,The Collected Works of C.S. Lewis,C.S. Lewis/Michael Hauge,4.45,884861511,en-US,537,39,3,30-03-1996 00:00,Thomas Nelson
9680,9690,38669,Pedro Paramo / El Llano En Llamas,Juan Rulfo,4.29,840804575X,spa,290,6,2,01-11-2002 00:00,Planeta Publishing
9682,9692,38673,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale,4.06,192839292,eng,288,4206,102,28-10-1999 00:00,Oxford University Press
9683,9693,38674,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,4.39,736402381,eng,24,5661,87,23-01-2007 00:00,Golden/Disney
9684,9694,38677,Peter Pan And Wendy,J.M. Barrie/Ken Geist,4.08,439672570,eng,224,141,23,01-10-2004 00:00,Orchard Books
9685,9695,38678,Peter Pan,J.M. Barrie/Tim Curry,4.08,743564529,eng,5,46,7,05-10-2006 00:00,Simon  Schuster Audio
9686,9696,38680,Adventures of Huckleberry Finn,Mark Twain,3.82,440300282,eng,352,90,2,15-11-1977 00:00,Laurel
9687,9697,38686,Alice in Wonderland / Hunting of the Snark,Lewis Carroll/Donald J. Gray,4.06,393958043,eng,416,1404,87,17-04-1992 00:00,W. W. Norton & Company
9688,9698,38695,Holes,Louis Sachar,3.96,440419468,eng,233,2699,230,11-03-2003 00:00,Yearling Books
9689,9699,38700,Rabbit Hole,David Lindsay-Abaire,4.06,1559362901,eng,157,6634,185,01-09-2006 00:00,Theatre Communications Group
9690,9700,38707,A Magic Crystal? (Marvin Redpost),Louis Sachar,3.76,747562830,eng,128,227,21,02-05-2005 00:00,Bloomsbury Publishing PLC
9691,9701,38709,Holes (Holes  #1),Louis Sachar,3.96,439244196,eng,233,887554,17547,02-09-2000 00:00,Scholastic
9692,9702,38710,Super Fast Out of Control,Louis Sachar,3.75,747566828,eng,128,0,0,02-05-2005 00:00,Bloomsbury Publishing PLC
9693,9703,38717,The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy,Glenn Yeffeth/Don DeBrandt/Cory Doctorow/Bruce Bethke/Adam Roberts/Lawrence Watt-Evans/Selina Rosen/Mark W. Tiedemann/Jacqueline Carey/Susan Sizemore/Vox Day/Stephen Baxter/A.M. Dellamonica/Marguerite Krause/John Shirley/Adam-Troy Castro/Amy Berner/Maria  Alexander/Marie-Catherine Caillava/Mike Byrne,3.86,1932100563,eng,240,129,10,11-03-2005 00:00,Smart Pop
9694,9704,38723,The Feminine Mystique,Betty Friedan/Anna Quindlen,3.86,393322572,eng,592,10108,650,17-09-2001 00:00,W. W. Norton  Company
9695,9705,38724,"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism",Daniel Horowitz,3.59,1558492763,eng,384,58,6,27-09-2000 00:00,University of Massachusetts Press
9696,9706,38735,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett,4.45,312085125,eng,260,10128,245,01-09-1992 00:00,St. Martin's Press
9697,9707,38736,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,4.4,312364520,eng,464,5692,214,14-11-2006 00:00,St. Martin's Griffin
9698,9708,38737,The Real James Herriot: A Memoir of My Father,Jim Wight,4.2,345434900,en-US,371,4247,153,01-05-2001 00:00,Ballantine Books
9699,9709,38739,The Lord God Made Them All,James Herriot,4.42,312966202,eng,373,12580,197,15-09-1998 00:00,St. Martin's Paperbacks
9700,9710,38746,Who Was Mark Twain?,April Jones Prince/Nancy Harrison/John   O'Brien,4.16,448433192,eng,112,529,56,24-05-2004 00:00,Grosset & Dunlap
9701,9711,38747,Roughing It,Mark Twain/Henry B. Wonham,3.89,743436504,eng,560,5846,494,29-04-2003 00:00,Pocket Books
9702,9712,38750,The Complete Essays of Mark Twain,Mark Twain/Charles Neider,4.33,306809575,eng,732,195,15,02-11-2000 00:00,Da Capo Press
9703,9713,38752,Death of a Salesman,Arthur  Miller,3.51,670261556,eng,139,1223,104,18-05-1949 00:00,Viking Books
9704,9714,38755,The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby,4.21,142437557,eng,575,232,6,29-07-2003 00:00,Penguin Books
9705,9715,38756,Collected Plays 1944-1961,Arthur  Miller/Tony Kushner,4.22,193108291X,en-US,774,419,10,02-02-2006 00:00,Library of America
9706,9716,38761,Incident at Vichy,Arthur  Miller,3.96,140481931,eng,80,686,54,02-04-1985 00:00,Penguin Books
9707,9717,38769,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,4.24,935607099,eng,144,400,29,01-05-1997 00:00,Chicago Review Press
9708,9718,38773,The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson,4.05,140150803,eng,589,171,6,27-10-1977 00:00,Penguin Classics
9709,9719,38775,Autobiography of Thomas Jefferson,Thomas Jefferson,3.89,486442896,eng,112,696,34,03-06-2005 00:00,Dover Publications
9710,9720,38786,Juan Rulfo's Mexico,Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/VÌ_ctor JimÌ©nez/E. Billeter,4.47,158834097X,eng,223,41,3,17-08-2002 00:00,Smithsonian Books
9712,9722,38788,The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade,4.19,292701322,en-US,191,337,45,01-01-1971 00:00,University of Texas Press
9713,9723,38803,Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum,Ann Hewetson,4.0,1843103311,eng,224,4,1,15-01-2005 00:00,Jessica Kingsley Publishers
9714,9724,38804,The Irish Anatomist: A Study of Flann O'Brien,Keith Donohue,5.0,1930901356,eng,222,1,0,25-07-2003 00:00,Academica Press
9715,9725,38826,Quito 1599: City and Colony in Transition,Kris Lane/Lyman L. Johnson,3.52,082632357X,eng,312,22,2,26-07-2002 00:00,University of New Mexico Press
9716,9726,38827,1599: A Year in the Life of William Shakespeare,James Shapiro,4.09,571214800,eng,429,34,6,01-09-2005 00:00,Faber & Faber
9717,9727,38830,Stranger from the Past,Penny Jordan,3.23,373115997,eng,224,29,7,24-09-1993 00:00,Harlequin Presents
9718,9728,38835,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater,3.81,142001309,eng,336,3269,174,25-06-2002 00:00,Penguin Books
9719,9729,38855,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,4.09,067975833X,eng,406,19207,1596,22-02-1999 00:00,Vintage
9720,9730,38860,Convergence Culture: Where Old and New Media Collide,Henry Jenkins,3.85,814742815,en-GB,308,3147,118,01-08-2006 00:00,New York University Press
9721,9731,38874,The Sling and the Stone: On War in the 21st Century,Thomas X. Hammes,3.89,760324077,eng,336,698,36,17-02-2006 00:00,Zenith Press
9722,9732,38892,Mistletoe,Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin,3.41,439863686,eng,222,541,57,01-10-2006 00:00,Scholastic Paperbacks
9723,9733,38898,The Guide to Hollywood and Beverly Hills,Charles Lockwood,4.33,517550369,eng,174,3,0,16-01-1984 00:00,Random House Value Publishing
9724,9734,38905,Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio,3.47,880071311,eng,127,15,1,31-12-1983 00:00,Woodbridge Press Publishing Company
9725,9735,38911,Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright,3.34,439791405,eng,240,49,5,01-01-2006 00:00,Scholastic Paperbacks
9726,9736,38913,Follow Your Heart,Susanna Tamaro/John T. Cullen,3.59,385316577,eng,208,3294,213,01-08-1996 00:00,Delta
9727,9737,38917,Naughty Little Secret,Shayla Black/Shelley Bradley,3.73,1599982935,eng,212,2323,161,01-08-2006 00:00,Samhain Publishing
9728,9738,38918,No Accident (Little Secrets  #2),Emily Blake,4.16,439829135,eng,160,324,16,01-05-2006 00:00,Scholastic Paperbacks
9729,9739,38924,Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto,3.58,1416501622,eng,352,444,51,31-05-2005 00:00,Gallery Books
9730,9740,38925,Dirty Little Secrets,Joy King,4.15,031235407X,eng,256,304,31,30-05-2006 00:00,St. Martin's Griffin
9731,9741,38928,Three Little Secrets (MacLachlan Family  #4),Liz Carlyle,3.84,743496124,eng,384,1181,50,01-04-2006 00:00,Pocket Star
9732,9742,38936,Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3),Christine Rimmer,3.76,373246838,eng,248,101,6,01-05-2005 00:00,Silhouette
9733,9743,38951,The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson,3.73,439424690,eng,220,1853,232,01-04-2003 00:00,Scholastic  Inc.
9734,9744,38955,Just Disgusting!,Andy Griffiths/Terry Denton,3.83,330363689,eng,180,70,3,01-08-2002 00:00,Pan Australia
9735,9745,38970,Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens,3.88,439798736,eng,144,214,8,01-01-2006 00:00,Scholastic Paperbacks
9736,9746,38977,The Princess of the Chalet School,Elinor M. Brent-Dyer,4.08,000690601X,eng,159,465,21,01-01-2000 00:00,HarperCollins
9737,9747,38980,The Princess Diaries (The Princess Diaries  #1),Meg Cabot,3.78,613371658,eng,283,216359,4137,01-07-2001 00:00,Turtleback
9738,9748,38986,Let Down Your Hair,Jane B. Mason/Sarah Hines Stephens,3.83,043962939X,eng,144,450,12,01-12-2004 00:00,Scholastic Paperbacks
9739,9749,38988,Awakening (Chasing Yesterday  #1),Robin Wasserman,3.95,439933382,en-US,207,2569,297,01-05-2007 00:00,Scholastic Paperbacks
9740,9750,38989,Betrayal (Chasing Yesterday  #2),Robin Wasserman,3.96,439933412,en-US,209,1435,101,01-07-2007 00:00,Scholastic Paperbacks
9741,9751,38990,Fun Home: A Family Tragicomic,Alison Bechdel,4.08,618477942,eng,240,48966,3928,08-06-2006 00:00,Houghton Mifflin Company
9742,9752,38992,Second Home: Finding Your Place in the Fun (Better Homes and Gardens),Denny Caringer/Better Homes and Gardens,3.83,696211521,eng,216,6,1,15-10-2000 00:00,Better Homes and Gardens Books
9743,9753,39000,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,4.32,393058476,eng,560,3966,322,17-10-2006 00:00,W. W. Norton  Company
9744,9754,39001,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,4.24,199205647,eng,354,2221,151,01-12-2006 00:00,Oxford University Press  USA
9746,9756,39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.02,1400032059,eng,541,56290,3238,10-10-2006 00:00,Vintage
9747,9757,39022,Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick,4.09,898706831,eng,350,11,1,01-11-1998 00:00,Ignatius Press
9748,9758,39026,Deep Storm (Jeremy Logan  #1),Lincoln Child,3.87,385515502,eng,370,21502,801,15-03-2007 00:00,Doubleday Books
9749,9759,39027,Death Match,Lincoln Child,3.79,307275566,eng,388,8699,410,31-10-2006 00:00,Anchor Books
9750,9760,39028,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,3.93,446580287,eng,388,21797,1002,28-08-2007 00:00,Grand Central Publishing
9751,9761,39030,Reliquary (Pendergast  #2),Douglas Preston/Lincoln Child,4.01,765354950,eng,464,32325,1044,01-08-2005 00:00,Tor Books
9752,9762,39031,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,446611239,eng,629,34650,1722,01-06-2003 00:00,Warner Books
9753,9763,39033,Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child,4.18,446612766,eng,564,26865,1228,01-07-2004 00:00,Grand Central Publishing
9754,9764,39034,Dancing on My Grave,Gelsey Kirkland/Greg Lawrence,3.8,051509465X,eng,363,1593,133,01-11-1987 00:00,Jove
9755,9765,39035,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard,3.76,1412086531,eng,296,16,4,05-06-2006 00:00,Trafford Publishing
9756,9766,39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,375713751,eng,368,16763,1420,26-08-2003 00:00,Anchor Books
9757,9767,39046,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,99428385,eng,368,214,25,01-05-2003 00:00,Vintage
9758,9768,39068,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,3.78,743287967,en-US,352,1116,125,17-04-2007 00:00,Free Press
9759,9769,39077,The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy,4.05,1583762051,eng,91,1627,88,13-11-2000 00:00,Berrett-Koehler Publishers
